0,290,148,
1,276,214,
0,279,178,
0,272,163,
0,287,157,
0,295,181,
0,301,145,
0,231,151,
0,281,160,
0,160,135,
0,252,78,
0,226,156,
0,331,185,
0,323,193,
0,365,161,
0,261,44,
0,291,158,
0,298,181,
0,304,133,
0,209,152,
0,281,147,
0,190,89,
0,268,164,
0,291,158,
0,275,77,
0,153,67,
0,350,179,
0,295,220,
0,285,142,
0,280,179,
0,278,154,
0,291,173,
0,286,149,
0,283,181,
0,301,232,
0,232,140,
0,256,66,
0,281,163,
0,287,157,
0,167,72,
0,256,65,
0,287,164,
0,288,159,
0,287,147,
0,240,146,
0,250,49,
0,290,167,
0,288,231,
0,290,173,
0,337,143,
