0,224,184,
0,141,217,
0,231,183,
0,180,176,
0,174,204,
0,167,171,
0,147,222,
0,223,183,
0,179,179,
0,209,212,
0,190,173,
0,210,174,
0,143,182,
0,158,194,
0,153,129,
0,180,209,
0,155,199,
0,170,216,
0,146,229,
0,155,226,
0,243,193,
0,142,220,
0,200,205,
0,220,189,
0,189,170,
0,218,192,
0,182,196,
0,151,166,
0,171,203,
0,160,169,
0,154,190,
0,219,215,
0,213,183,
0,184,178,
0,162,205,
0,152,190,
0,185,205,
0,142,224,
0,224,193,
0,145,213,
0,184,179,
0,211,197,
0,190,211,
0,179,207,
0,145,228,
0,147,189,
0,177,187,
0,162,201,
0,228,190,
0,182,190,
0,186,208,
0,147,196,
0,224,224,
0,151,231,
0,156,231,
0,240,177,
1,178,170,
0,165,165,
0,176,211,
0,208,183,
