198,298,1,
229,323,0,
213,275,0,
190,246,0,
186,253,0,
191,283,0,
191,296,1,
232,330,0,
225,293,0,
219,276,0,
223,275,0,
215,272,0,
203,258,0,
212,279,0,
164,218,0,
171,244,0,
191,240,0,
195,265,0,
184,274,0,
195,277,0,
179,284,0,
205,302,0,
230,245,0,
246,330,0,
239,239,0,
219,276,0,
226,307,0,
182,202,0,
187,209,1,
198,286,1,
219,279,0,
222,275,0,
185,235,0,
210,273,0,
169,220,0,
170,242,0,
200,291,0,
233,240,0,
244,334,0,
235,244,0,
141,233,0,
222,235,0,
205,222,0,
197,287,0,
182,287,0,
184,250,0,
179,236,0,
180,242,0,
230,238,0,
198,278,1,
214,283,1,
174,257,0,
190,259,0,
233,301,0,
231,303,0,
241,252,0,
