135,222,0,
183,256,0,
241,366,0,
204,330,0,
196,265,0,
205,286,0,
237,276,0,
204,368,1,
205,333,1,
197,356,0,
173,346,0,
192,255,0,
163,306,0,
194,339,0,
162,238,0,
224,345,0,
228,274,0,
171,321,0,
222,282,0,
164,311,0,
209,369,0,
124,292,0,
192,346,1,
181,301,0,
194,326,0,
148,231,0,
182,311,0,
211,374,0,
204,332,0,
173,327,0,
143,295,0,
168,301,0,
144,223,0,
186,248,0,
208,335,1,
179,304,0,
179,304,0,
158,237,0,
148,307,0,
179,249,0,
210,336,0,
193,259,0,
171,293,0,
213,345,0,
146,290,0,
138,269,0,
134,296,0,
133,261,0,
171,307,0,
140,279,0,
143,300,0,
193,347,0,
152,283,0,
